geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date
6321611,Olaria,Olaria,,-2.190.638,-4.396.851,A,ADM2,BR,,15,3145406,,,1981,,874,America/Sao_Paulo,21/07/2015
6321612,Olhos-d'Água,Olhos-D'Agua,,-1.748.888,-4.354.347,A,ADM2,BR,,15,3145455,,,5264,,854,America/Bahia,15/07/2015
6321613,Olímpio Noronha,Olimpio Noronha,,-2.208.551,-452.873,A,ADM2,BR,,15,3145505,,,2533,,927,America/Sao_Paulo,18/07/2015
6321614,Oliveira,Oliveira,,-207.382,-4.471.612,A,ADM2,BR,,15,3145604,,,39469,,966,America/Sao_Paulo,17/07/2015
6321615,Oliveira Fortes,Oliveira Fortes,,-2.133.869,-4.351.985,A,ADM2,BR,,15,3145703,,,2123,,811,America/Sao_Paulo,21/07/2015
6321616,Onça de Pitangui,Onca De Pitangui,,-1.971.041,-4.474.654,A,ADM2,BR,,15,3145802,,,3197,,834,America/Sao_Paulo,14/07/2015
6321617,Oratórios,Oratorios,,-2.043.729,-4.279.741,A,ADM2,BR,,15,3145851,,,4486,,594,America/Sao_Paulo,20/07/2015
6321618,Orizânia,Orizania,,-2.050.549,-4.221.156,A,ADM2,BR,,15,3145877,,,7284,,847,America/Sao_Paulo,20/07/2015
6321619,Ouro Branco,Ouro Branco,,-2.052.994,-4.369.422,A,ADM2,BR,,15,3145901,,,35260,,1015,America/Sao_Paulo,14/07/2015
6321620,Ouro Preto,Ouro Preto,,-2.039.304,-4.364.191,A,ADM2,BR,,15,3146107,,,70227,,1216,America/Sao_Paulo,14/07/2015
6321621,Ouro Verde de Minas,Ouro Verde De Minas,,-1.803.431,-4.129.473,A,ADM2,BR,,15,3146206,,,6021,,481,America/Bahia,19/07/2015
6321622,Padre Carvalho,Padre Carvalho,,-1.626.316,-4.260.251,A,ADM2,BR,,15,3146255,,,5834,,830,America/Bahia,15/07/2015
6321623,Padre Paraíso,Padre Paraiso,,-17.061,-4.153.826,A,ADM2,BR,,15,3146305,,,18852,,753,America/Bahia,13/07/2015
6321624,Paineiras,Paineiras,,-1.891.817,-4.553.737,A,ADM2,BR,,15,3146404,,,4631,,639,America/Sao_Paulo,13/07/2015
6321625,Pains,Pains,,-2.037.374,-4.573.139,A,ADM2,BR,,15,3146503,,,8015,,785,America/Sao_Paulo,17/07/2015
6321626,Pai Pedro,Pai Pedro,,-1.532.734,-4.319.505,A,ADM2,BR,,15,3146552,,,5934,,476,America/Bahia,15/07/2015
6321627,Paiva,Paiva,,-2.128.809,-4.341.715,A,ADM2,BR,,15,3146602,,,1560,,616,America/Sao_Paulo,21/07/2015
6321628,Palma,Palma,,-2.143.106,-4.232.065,A,ADM2,BR,,15,3146701,,,6545,,220,America/Sao_Paulo,21/07/2015
6321629,Palmópolis,Palmopolis,,-1.677.843,-4.037.475,A,ADM2,BR,,15,3146750,,,6925,,512,America/Bahia,13/07/2015
6321630,Papagaios,Papagaios,,-1.939.686,-4.469.502,A,ADM2,BR,,15,3146909,,,14171,,726,America/Sao_Paulo,14/07/2015
6321631,Paracatu,Paracatu,,-1.713.285,-4.688.258,A,ADM2,BR,,15,3147006,,,84687,,642,America/Sao_Paulo,31/05/2014
6321632,Pará de Minas,Para De Minas,,-1.982.122,-4.461.286,A,ADM2,BR,,15,3147105,,,84252,,777,America/Sao_Paulo,14/07/2015
6321633,Paraguaçu,Paraguacu,,-2.158.081,-4.574.296,A,ADM2,BR,,15,3147204,,,20241,,969,America/Sao_Paulo,17/07/2015
6321634,Paraisópolis,Paraisopolis,,-2.257.668,-4.584.583,A,ADM2,BR,,15,3147303,,,19392,,1369,America/Sao_Paulo,17/07/2015
6321635,Paraopeba,Paraopeba,,-1.927.228,-4.445.274,A,ADM2,BR,,15,3147402,,,22571,,706,America/Sao_Paulo,23/06/2016
6321636,Passabém,Passabem,,-1.935.651,-4.318.735,A,ADM2,BR,,15,3147501,,,1766,,596,America/Sao_Paulo,14/07/2015
6321637,Passa Quatro,Passa Quatro,,-2.240.871,-4.495.994,A,ADM2,BR,,15,3147600,,,15584,,1069,America/Sao_Paulo,18/07/2015
6321638,Passa Tempo,Passa Tempo,,-206.435,-4.449.857,A,ADM2,BR,,15,3147709,,,8199,,950,America/Sao_Paulo,17/07/2015
6321639,Passa-Vinte,Passa Vinte,,-2.217.877,-4.426.002,A,ADM2,BR,,15,3147808,,,2084,,886,America/Sao_Paulo,21/04/2011
6321640,Passos,Passos,,-2.076.419,-4.662.166,A,ADM2,BR,,15,3147907,,,106313,,848,America/Sao_Paulo,17/07/2015
6321641,Patis,Patis,,-1.605.798,-4.411.137,A,ADM2,BR,,15,3147956,,,5594,,808,America/Bahia,15/07/2015
6321642,Patos de Minas,Patos De Minas,,-1.861.049,-4.650.323,A,ADM2,BR,,15,3148004,,,138836,,832,America/Sao_Paulo,19/07/2015
6321643,Patrocínio,Patrocinio,,-1.901.305,-470.679,A,ADM2,BR,,15,3148103,,,82541,,920,America/Sao_Paulo,19/07/2015
6321644,Paula Cândido,Paula Candido,,-2.086.034,-4.298.154,A,ADM2,BR,,15,3148301,,,9269,,798,America/Sao_Paulo,20/07/2015
6321645,Paulistas,Paulistas,,-1.843.393,-4.286.603,A,ADM2,BR,,15,3148400,,,4918,,747,America/Sao_Paulo,21/04/2011
6321646,Pavão,Pavao,,-174.678,-4.107.743,A,ADM2,BR,,15,3148509,,,8589,,259,America/Bahia,19/07/2015
6321647,Peçanha,Pecanha,,-185.454,-4.249.385,A,ADM2,BR,,15,3148608,,,17270,,859,America/Sao_Paulo,21/07/2015
6321648,Pedra Azul,Pedra Azul,,-1.596.404,-4.122.145,A,ADM2,BR,,15,3148707,,,23843,,854,America/Bahia,13/07/2015
6321649,Pedra Bonita,Pedra Bonita,,-2.046.665,-4.237.756,A,ADM2,BR,,15,3148756,,,6673,,892,America/Sao_Paulo,20/07/2015
6321650,Pedra do Anta,Pedra Do Anta,,-2.059.796,-4.271.247,A,ADM2,BR,,15,3148806,,,3365,,632,America/Sao_Paulo,20/07/2015
6321651,Pedra do Indaiá,Pedra Do Indaia,,-20.282,-4.521.859,A,ADM2,BR,,15,3148905,,,3878,,847,America/Sao_Paulo,17/07/2015
6321652,Pedra Dourada,Pedra Dourada,,-2.082.636,-4.215.154,A,ADM2,BR,,15,3149002,,,2187,,676,America/Sao_Paulo,20/07/2015
6321653,Pedralva,Pedralva,,-2.225.067,-4.545.324,A,ADM2,BR,,15,3149101,,,11467,,910,America/Sao_Paulo,18/07/2015
6321654,Pedras de Maria da Cruz,Pedras De Maria Da Cruz,,-1.563.347,-4.430.841,A,ADM2,BR,,15,3149150,,,10310,,511,America/Bahia,15/07/2015
6321655,Pedrinópolis,Pedrinopolis,,-1.919.064,-4.750.212,A,ADM2,BR,,15,3149200,,,3490,,999,America/Sao_Paulo,18/07/2015
6321656,Pedro Leopoldo,Pedro Leopoldo,,-1.964.468,-4.403.938,A,ADM2,BR,,15,3149309,,,58696,,846,America/Sao_Paulo,14/07/2015
6321657,Pedro Teixeira,Pedro Teixeira,,-21.728,-4.372.046,A,ADM2,BR,,15,3149408,,,1789,,820,America/Sao_Paulo,21/07/2015
6321658,Pequeri,Pequeri,,-2.181.623,-4.314.007,A,ADM2,BR,,15,3149507,,,3165,,585,America/Sao_Paulo,21/07/2015
6321659,Pequi,Pequi,,-1.961.044,-4.463.355,A,ADM2,BR,,15,3149606,,,4075,,826,America/Sao_Paulo,14/07/2015
6321660,Perdigão,Perdigao,,-1.992.135,-450.807,A,ADM2,BR,,15,3149705,,,8912,,832,America/Sao_Paulo,16/07/2015
6321661,Perdizes,Perdizes,,-1.936.522,-4.715.986,A,ADM2,BR,,15,3149804,,,14391,,899,America/Sao_Paulo,18/07/2015
6321662,Perdões,Perdoes,,-210.709,-450.671,A,ADM2,BR,,15,3149903,,,20140,,879,America/Sao_Paulo,21/04/2011
6321663,Periquito,Periquito,,-1.904.695,-4.221.606,A,ADM2,BR,,15,3149952,,,7030,,243,America/Sao_Paulo,21/07/2015
6321664,Pescador,Pescador,,-1.832.119,-4.155.163,A,ADM2,BR,,15,3150000,,,4129,,406,America/Bahia,22/07/2015
6321665,Piau,Piau,,-2.150.206,-4.331.473,A,ADM2,BR,,15,3150109,,,2844,,460,America/Sao_Paulo,21/04/2011
6321666,Piedade de Caratinga,Piedade De Caratinga,,-1.975.899,-4.203.936,A,ADM2,BR,,15,3150158,,,7101,,948,America/Sao_Paulo,22/07/2015
6321667,Piedade de Ponte Nova,Piedade De Ponte Nova,,-202.441,-4.271.587,A,ADM2,BR,,15,3150208,,,4063,,494,America/Sao_Paulo,20/07/2015
6321668,Piedade do Rio Grande,Piedade Do Rio Grande,,-2.150.287,-4.416.154,A,ADM2,BR,,15,3150307,,,4709,,995,America/Sao_Paulo,13/07/2015
6321669,Piedade dos Gerais,Piedade Dos Gerais,,-2.048.078,-442.531,A,ADM2,BR,,15,3150406,,,4645,,984,America/Sao_Paulo,14/07/2015
6321670,Pimenta,Pimenta,,-2.048.505,-4.583.344,A,ADM2,BR,,15,3150505,,,8236,,797,America/Sao_Paulo,17/07/2015
6321671,Pingo-d'Água,Pingo D'Agua,,-197.372,-4.242.838,A,ADM2,BR,,15,3150539,,,4420,,270,America/Sao_Paulo,21/04/2011
6321672,Pintópolis,Pintopolis,,-160.112,-4.521.931,A,ADM2,BR,,15,3150570,,,7215,,562,America/Bahia,15/07/2015
6321673,Piracema,Piracema,,-2.051.921,-4.441.751,A,ADM2,BR,,15,3150604,,,6406,,865,America/Sao_Paulo,17/07/2015
6321674,Pirajuba,Pirajuba,,-1.994.073,-4.870.306,A,ADM2,BR,,15,3150703,,,4664,,504,America/Sao_Paulo,18/07/2015
6321675,Piranga,Piranga,,-2.062.892,-4.328.354,A,ADM2,BR,,15,3150802,,,17230,,831,America/Sao_Paulo,20/07/2015
6321676,Piranguçu,Pirangucu,,-2.256.347,-4.551.039,A,ADM2,BR,,15,3150901,,,5219,,1239,America/Sao_Paulo,17/07/2015
6321677,Piranguinho,Piranguinho,,-2.234.876,-4.559.462,A,ADM2,BR,,15,3151008,,,8016,,913,America/Sao_Paulo,17/07/2015
6321678,Pirapetinga,Pirapetinga,,-2.166.797,-4.236.515,A,ADM2,BR,,15,3151107,,,10366,,217,America/Sao_Paulo,21/07/2015
6321679,Pirapora,Pirapora,,-1.741.957,-4.485.974,A,ADM2,BR,,15,3151206,,,53379,,679,America/Sao_Paulo,16/07/2015
6321680,Piraúba,Pirauba,,-2.126.468,-4.301.397,A,ADM2,BR,,15,3151305,,,10866,,389,America/Sao_Paulo,20/07/2015
6321681,Pitangui,Pitangui,,-1.957.287,-4.487.568,A,ADM2,BR,,15,3151404,,,25339,,703,America/Sao_Paulo,14/07/2015
6321682,Piumhi,Piui,,-2.043.261,-4.606.077,A,ADM2,BR,,15,3151503,,,31885,,799,America/Sao_Paulo,17/07/2015
6321683,Planura,Planura,,-2.006.924,-4.867.523,A,ADM2,BR,,15,3151602,,,10393,,477,America/Sao_Paulo,18/07/2015
6321684,Poço Fundo,Poco Fundo,,-2.182.067,-4.598.826,A,ADM2,BR,,15,3151701,,,15961,,905,America/Sao_Paulo,17/07/2015
6321685,Poços de Caldas,Pocos De Caldas,,-217.934,-4.653.571,A,ADM2,BR,,15,3151800,,,152496,,1273,America/Sao_Paulo,17/07/2015
6321686,Pocrane,Pocrane,,-1.957.501,-4.156.271,A,ADM2,BR,,15,3151909,,,8998,,195,America/Sao_Paulo,19/07/2015
6321687,Pompéu,Pompeu,,-1.914.952,-4.491.485,A,ADM2,BR,,15,3152006,,,29083,,736,America/Sao_Paulo,13/07/2015
6321688,Ponte Nova,Ponte Nova,,-2.040.703,-4.292.058,A,ADM2,BR,,15,3152105,,,57361,,569,America/Sao_Paulo,20/07/2015
6321689,Ponto Chique,Ponto Chique,,-1.663.769,-4.493.803,A,ADM2,BR,,15,3152131,,,3966,,563,America/Sao_Paulo,15/07/2015
6321690,Ponto dos Volantes,Ponto Dos Volantes,,-168.544,-4.146.344,A,ADM2,BR,,15,3152170,,,11345,,661,America/Bahia,13/07/2015
6321691,Porteirinha,Porteirinha,,-156.869,-4.314.041,A,ADM2,BR,,15,3152204,,,37638,,536,America/Bahia,15/07/2015
6321692,Porto Firme,Porto Firme,,-2.066.732,-4.306.871,A,ADM2,BR,,15,3152303,,,10410,,610,America/Sao_Paulo,20/07/2015
6321693,Poté,Pote,,-1.779.279,-4.176.522,A,ADM2,BR,,15,3152402,,,15668,,562,America/Bahia,19/07/2015
6321694,Pouso Alegre,Pouso Alegre,,-2.225.265,-4.590.757,A,ADM2,BR,,15,3152501,,,130586,,829,America/Sao_Paulo,18/07/2015
6321695,Pouso Alto,Pouso Alto,,-2.217.957,-4.495.271,A,ADM2,BR,,15,3152600,,,6213,,1069,America/Sao_Paulo,18/07/2015
6321696,Prados,Prados,,-2.110.761,-4.406.479,A,ADM2,BR,,15,3152709,,,8395,,922,America/Sao_Paulo,13/07/2015
6321697,Pratápolis,Pratapolis,,-2.078.572,-4.684.447,A,ADM2,BR,,15,3152907,,,8808,,750,America/Sao_Paulo,17/07/2015
6321698,Pratinha,Pratinha,,-1.974.704,-4.642.881,A,ADM2,BR,,15,3153004,,,3285,,1131,America/Sao_Paulo,18/07/2015
6321699,Presidente Bernardes,Presidente Bernardes,,-2.077.329,-431.621,A,ADM2,BR,,15,3153103,,,5537,,653,America/Sao_Paulo,21/04/2011
6321700,Presidente Juscelino,Presidente Juscelino,,-1.873.883,-4.407.767,A,ADM2,BR,,15,3153202,,,3907,,671,America/Sao_Paulo,13/07/2015
6321701,Presidente Kubitschek,Presidente Kubitschek,,-1.864.982,-4.357.979,A,ADM2,BR,,15,3153301,,,2959,,1099,America/Sao_Paulo,13/07/2015
6321702,Presidente Olegário,Presidente Olegario,,-1.816.191,-4.640.629,A,ADM2,BR,,15,3153400,,,18546,,903,America/Sao_Paulo,15/07/2015
6321703,Alto Jequitibá,Alto Jequitiba,,-2.043.703,-4.195.113,A,ADM2,BR,,15,3153509,,,8323,,670,America/Sao_Paulo,20/07/2015
6321704,Prudente de Morais,Prudente De Morais,,-1.946.809,-4.411.363,A,ADM2,BR,,15,3153608,,,9576,,742,America/Sao_Paulo,15/07/2015
6321705,Quartel Geral,Quartel Geral,,-1.928.715,-4.558.434,A,ADM2,BR,,15,3153707,,,3315,,664,America/Sao_Paulo,13/07/2015
6321706,Queluzito,Queluzita,,-2.073.147,-4.389.355,A,ADM2,BR,,15,3153806,,,1866,,973,America/Sao_Paulo,14/07/2015
6321707,Raposos,Raposos,,-1.997.619,-4.379.018,A,ADM2,BR,,15,3153905,,,15345,,759,America/Sao_Paulo,14/07/2015
6321708,Raul Soares,Raul Soares,,-2.001.424,-4.240.893,A,ADM2,BR,,15,3154002,,,23818,,363,America/Sao_Paulo,20/07/2015
6321709,Recreio,Recreio,,-2.152.854,-4.244.327,A,ADM2,BR,,15,3154101,,,10301,,161,America/Sao_Paulo,21/04/2011
6321710,Reduto,Reduto,,-2.022.867,-4.194.273,A,ADM2,BR,,15,3154150,,,6561,,803,America/Sao_Paulo,20/07/2015
6321711,Resende Costa,Resende Costa,,-2.084.128,-442.811,A,ADM2,BR,,15,3154200,,,10918,,1047,America/Sao_Paulo,13/07/2015
6321712,Resplendor,Resplendor,,-1.920.265,-4.114.336,A,ADM2,BR,,15,3154309,,,17099,,241,America/Sao_Paulo,19/07/2015
6321713,Ressaquinha,Ressaquinha,,-2.109.458,-4.378.435,A,ADM2,BR,,15,3154408,,,4686,,1109,America/Sao_Paulo,13/07/2015
6321714,Riachinho,Riachinho,,-1.624.455,-4.589.421,A,ADM2,BR,,15,3154457,,,8007,,737,America/Sao_Paulo,16/07/2015
6321715,Riacho dos Machados,Riacho Dos Machados,,-1.606.608,-4.297.549,A,ADM2,BR,,15,3154507,,,9360,,880,America/Bahia,15/07/2015
6321716,Ribeirão das Neves,Ribeirao Das Neves,,-1.977.148,-4.406.963,A,ADM2,BR,,15,3154606,,,296376,,837,America/Sao_Paulo,14/07/2015
6321717,Ribeirão Vermelho,Ribeirao Vermelho,,-2.115.385,-4.507.881,A,ADM2,BR,,15,3154705,,,3826,,917,America/Sao_Paulo,13/07/2015
6321718,Rio Acima,Rio Acima,,-2.011.704,-4.376.542,A,ADM2,BR,,15,3154804,,,9095,,818,America/Sao_Paulo,14/07/2015
6321719,Rio Casca,Rio Casca,,-2.012.888,-4.266.076,A,ADM2,BR,,15,3154903,,,14198,,364,America/Sao_Paulo,20/07/2015
6321720,Rio Doce,Rio Doce,,-2.020.614,-4.289.246,A,ADM2,BR,,15,3155009,,,2468,,395,America/Sao_Paulo,21/04/2011
6321721,Rio do Prado,Rio Do Prado,,-1.668.344,-4.056.002,A,ADM2,BR,,15,3155108,,,5213,,669,America/Bahia,13/07/2015
6321722,Rio Espera,Rio Espera,,-2.085.358,-4.352.051,A,ADM2,BR,,15,3155207,,,6078,,779,America/Sao_Paulo,20/07/2015
6321723,Rio Manso,Rio Manso,,-2.024.916,-4.434.028,A,ADM2,BR,,15,3155306,,,5267,,975,America/Sao_Paulo,14/07/2015
6321724,Rio Novo,Rio Novo,,-2.147.241,-4.315.069,A,ADM2,BR,,15,3155405,,,8715,,405,America/Sao_Paulo,21/04/2011
6321725,Rio Paranaíba,Rio Paranaiba,,-1.919.894,-4.629.215,A,ADM2,BR,,15,3155504,,,11898,,903,America/Sao_Paulo,19/07/2015
6321726,Rio Pardo de Minas,Rio Pardo De Minas,,-1.573.003,-425.732,A,ADM2,BR,,15,3155603,,,29075,,835,America/Bahia,16/07/2015
6321727,Rio Piracicaba,Rio Piracicaba,,-1.997.486,-4.316.111,A,ADM2,BR,,15,3155702,,,14167,,699,America/Sao_Paulo,14/07/2015
6321728,Rio Pomba,Rio Pomba,,-2.125.409,-4.317.161,A,ADM2,BR,,15,3155801,,,17123,,564,America/Sao_Paulo,21/04/2011
6321729,Rio Preto,Rio Preto,,-2.204.485,-4.386.975,A,ADM2,BR,,15,3155900,,,5292,,827,America/Sao_Paulo,21/07/2015
6321730,Rio Vermelho,Rio Vermelho,,-1.826.867,-4.307.424,A,ADM2,BR,,15,3156007,,,13648,,931,America/Sao_Paulo,14/07/2015
6321731,Ritápolis,Ritapolis,,-2.099.288,-4.437.052,A,ADM2,BR,,15,3156106,,,4931,,1119,America/Sao_Paulo,14/02/2017
6321732,Rochedo de Minas,Rochedo De Minas,,-2.164.268,-4.303.311,A,ADM2,BR,,15,3156205,,,2116,,393,America/Sao_Paulo,21/07/2015
6321733,Rodeiro,Rodeiro,,-2.121.255,-4.284.086,A,ADM2,BR,,15,3156304,,,6863,,407,America/Sao_Paulo,20/07/2015
6321734,Romaria,Romaria,,-1.889.336,-475.813,A,ADM2,BR,,15,3156403,,,3601,,998,America/Sao_Paulo,19/07/2015
6321735,Rosário da Limeira,Rosario Da Limeira,,-20.986,-4.251.507,A,ADM2,BR,,15,3156452,,,4242,,735,America/Sao_Paulo,20/07/2015
6321736,Rubelita,Rubelita,,-1.634.214,-42.228,A,ADM2,BR,,15,3156502,,,7777,,595,America/Bahia,16/07/2015
6321737,Rubim,Rubim,,-1.645.147,-4.049.301,A,ADM2,BR,,15,3156601,,,9908,,622,America/Bahia,13/07/2015
6321738,Sabará,Sabara,,-1.985.393,-4.378.326,A,ADM2,BR,,15,3156700,,,126219,,1019,America/Sao_Paulo,14/07/2015
6321739,Sabinópolis,Sabinopolis,,-1.864.885,-4.306.554,A,ADM2,BR,,15,3156809,,,15707,,738,America/Sao_Paulo,22/07/2015
6321740,Sacramento,Sacramento,,-1.988.039,-47.226,A,ADM2,BR,,15,3156908,,,23880,,1031,America/Sao_Paulo,18/07/2015
6321741,Salinas,Salinas,,-1.611.853,-4.217.403,A,ADM2,BR,,15,3157005,,,39182,,543,America/Bahia,16/07/2015
6321742,Salto da Divisa,Salto Da Divisa,,-1.608.589,-4.004.463,A,ADM2,BR,,15,3157104,,,6862,,130,America/Bahia,13/07/2015
6321743,Santa Bárbara,Santa Barbara,,-2.002.361,-4.344.495,A,ADM2,BR,,15,3157203,,,27850,,779,America/Sao_Paulo,14/07/2015
6321744,Santa Bárbara do Leste,Santa Barbara Do Leste,,-1.994.064,-4.210.329,A,ADM2,BR,,15,3157252,,,7679,,1001,America/Sao_Paulo,22/07/2015
6321745,Santa Bárbara do Monte Verde,Santa Barbara Do Monte Verde,,-219.769,-4.369.324,A,ADM2,BR,,15,3157278,,,2789,,810,America/Sao_Paulo,21/07/2015
6321746,Santa Cruz de Minas,Santa Cruz De Minas,,-2.112.001,-4.421.369,A,ADM2,BR,,15,3157336,,,7870,,905,America/Sao_Paulo,13/07/2015
6321747,Santa Cruz de Salinas,Santa Cruz De Salinas,,-1.606.175,-4.179.919,A,ADM2,BR,,15,3157377,,,4397,,797,America/Bahia,16/07/2015
6321748,Santa Cruz do Escalvado,Santa Cruz Do Escalvado,,-2.023.339,-428.211,A,ADM2,BR,,15,3157401,,,4996,,471,America/Sao_Paulo,20/07/2015
6321749,Santa Efigênia de Minas,Santa Efigenia De Minas,,-1.886.234,-4.240.032,A,ADM2,BR,,15,3157500,,,4610,,735,America/Sao_Paulo,21/04/2011
6321750,Santa Fé de Minas,Santa Fe De Minas,,-1.668.124,-4.559.725,A,ADM2,BR,,15,3157609,,,3979,,585,America/Sao_Paulo,16/07/2015
6321751,Santa Helena de Minas,Santa Helena De Minas,,-1.690.289,-4.066.215,A,ADM2,BR,,15,3157658,,,6055,,321,America/Bahia,19/07/2015
6321752,Santa Juliana,Santa Juliana,,-1.935.572,-4.753.705,A,ADM2,BR,,15,3157708,,,11343,,1048,America/Sao_Paulo,18/07/2015
6321753,Santa Luzia,Santa Luzia,Santa Luzija$Santa-Luzija$sheng lu xi ya$????? ??????$?????-?????$?????-?????$????,-1.973.544,-4.382.647,A,ADM2,BR,,15,3157807,,,203184,,680,America/Sao_Paulo,21/04/2011
6321754,Santa Margarida,Santa Margarida,,-2.043.571,-4.227.056,A,ADM2,BR,,15,3157906,,,15011,,829,America/Sao_Paulo,20/07/2015
6321755,Santa Maria de Itabira,Santa Maria De Itabira,,-1.943.588,-4.306.843,A,ADM2,BR,,15,3158003,,,10561,,839,America/Sao_Paulo,14/07/2015
6321756,Santa Maria do Salto,Santa Maria Do Salto,,-163.044,-4.011.096,A,ADM2,BR,,15,3158102,,,5293,,512,America/Bahia,13/07/2015
6321757,Santa Maria do Suaçuí,Santa Maria Do Suacui,,-1.825.258,-4.233.882,A,ADM2,BR,,15,3158201,,,14399,,477,America/Bahia,21/07/2015
6321758,Santana da Vargem,Santana Da Vargem,,-2.126.761,-4.548.969,A,ADM2,BR,,15,3158300,,,7239,,889,America/Sao_Paulo,18/07/2015
6321759,Santana de Cataguases,Santana De Cataguases,,-2.128.322,-425.658,A,ADM2,BR,,15,3158409,,,3622,,310,America/Sao_Paulo,21/07/2015
6321760,Santana de Pirapama,Santana De Pirapama,,-1.890.777,-4.392.702,A,ADM2,BR,,15,3158508,,,8004,,699,America/Sao_Paulo,15/07/2015
6321761,Santana do Deserto,Santana Do Deserto,,-2.194.535,-4.317.445,A,ADM2,BR,,15,3158607,,,3854,,569,America/Sao_Paulo,21/07/2015
6321762,Santana do Garambéu,Santana Do Garambeu,,-2.164.675,-4.406.937,A,ADM2,BR,,15,3158706,,,2235,,1136,America/Sao_Paulo,13/07/2015
6321763,Santana do Jacaré,Santana Do Jacare,,-2.088.867,-4.507.914,A,ADM2,BR,,15,3158805,,,4613,,844,America/Sao_Paulo,16/07/2015
6321764,Santana do Manhuaçu,Santana Do Manhuacu,,-2.005.562,-418.977,A,ADM2,BR,,15,3158904,,,8603,,575,America/Sao_Paulo,20/07/2015
6321765,Santana do Paraíso,Santana Do Paraiso,,-193.801,-4.254.068,A,ADM2,BR,,15,3158953,,,27258,,320,America/Sao_Paulo,21/07/2015
6321766,Santana do Riacho,Santana Do Riacho,,-191.842,-436.838,A,ADM2,BR,,15,3159001,,,4023,,745,America/Sao_Paulo,15/07/2015
6321767,Santana dos Montes,Santana Dos Montes,,-2.079.856,-4.364.577,A,ADM2,BR,,15,3159100,,,3822,,788,America/Sao_Paulo,14/07/2015
6321768,Santa Rita de Caldas,Santa Rita De Caldas,,-2.201.936,-4.627.369,A,ADM2,BR,,15,3159209,,,9031,,1194,America/Sao_Paulo,17/07/2015
6321769,Santa Rita de Jacutinga,Santa Rita De Jacutinga,,-2.210.905,-4.410.325,A,ADM2,BR,,15,3159308,,,4996,,781,America/Sao_Paulo,21/07/2015
6321770,Santa Rita de Minas,Santa Rita De Minas,,-1.986.922,-42.127,A,ADM2,BR,,15,3159357,,,6552,,668,America/Sao_Paulo,22/07/2015
6321771,Santa Rita de Ibitipoca,Santa Rita De Ibitipoca,,-2.156.153,-4.395.797,A,ADM2,BR,,15,3159407,,,3583,,1052,America/Sao_Paulo,21/07/2015
6321772,Santa Rita do Itueto,Santa Rita Do Itueto,,-1.941.798,-4.140.277,A,ADM2,BR,,15,3159506,,,5700,,305,America/Sao_Paulo,19/07/2015
6321773,Santa Rita do Sapucaí,Santa Rita Do Sapucai,,-2.225.623,-4.567.459,A,ADM2,BR,,15,3159605,,,37784,,837,America/Sao_Paulo,18/07/2015
6321774,Santa Rosa da Serra,Santa Rosa Da Serra,,-1.953.874,-45.98,A,ADM2,BR,,15,3159704,,,3224,,1008,America/Sao_Paulo,19/07/2015
6321775,Santa Vitória,Santa Vitoria,,-1.909.193,-5.029.906,A,ADM2,BR,,15,3159803,,,18157,,497,America/Sao_Paulo,19/07/2015
6321776,Santo Antônio do Amparo,Santo Antonio Do Amparo,,-209.166,-4.495.511,A,ADM2,BR,,15,3159902,,,17349,,937,America/Sao_Paulo,17/07/2015
6321777,Santo Antônio do Aventureiro,Santo Antonio Do Aventureiro,,-2.174.424,-42.811,A,ADM2,BR,,15,3160009,,,3534,,586,America/Sao_Paulo,21/07/2015
6321778,Santo Antônio do Grama,Santo Antonio Do Grama,,-2.032.329,-4.261.551,A,ADM2,BR,,15,3160108,,,4090,,432,America/Sao_Paulo,20/07/2015
6321779,Santo Antônio do Itambé,Santo Antonio Do Itambe,,-1.849.169,-4.326.278,A,ADM2,BR,,15,3160207,,,4135,,695,America/Sao_Paulo,14/07/2015
6321780,Santo Antônio do Jacinto,Santo Antonio Do Jacinto,,-1.650.934,-4.027.997,A,ADM2,BR,,15,3160306,,,11780,,637,America/Bahia,13/07/2015
6321781,Santo Antônio do Monte,Santo Antonio Do Monte,,-2.007.993,-4.530.587,A,ADM2,BR,,15,3160405,,,25989,,885,America/Sao_Paulo,16/07/2015
6321782,Santo Antônio do Retiro,Santo Antonio Do Retiro,,-1.530.144,-4.264.417,A,ADM2,BR,,15,3160454,,,6938,,859,America/Bahia,16/07/2015
6321783,Santo Antônio do Rio Abaixo,Santo Antonio Do Rio Abaixo,,-1.925.051,-43.253,A,ADM2,BR,,15,3160504,,,1777,,562,America/Sao_Paulo,14/07/2015
6321784,Santo Hipólito,Santo Hipolito,,-1.838.378,-4.417.728,A,ADM2,BR,,15,3160603,,,3240,,632,America/Sao_Paulo,13/07/2015
6321785,Santos Dumont,Santos Dumont,,-2.146.453,-4.352.573,A,ADM2,BR,,15,3160702,,,46289,,930,America/Sao_Paulo,21/07/2015
6321786,São Bento Abade,Sao Bento Abade,,-2.155.981,-4.506.653,A,ADM2,BR,,15,3160801,,,4577,,992,America/Sao_Paulo,18/07/2015
6321787,São Domingos das Dores,Sao Domingos Das Dores,,-1.951.985,-4.203.401,A,ADM2,BR,,15,3160959,,,5396,,768,America/Sao_Paulo,22/07/2015
